tweet_id,timestamp,source,name,stage,rating,jpg_url,img_num,dog_conf,dog_breed,retweet_count,favorite_count
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,Zeke,,13.0/10.0,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,0.643147,malinois,1546,5459
805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,Shooter,,12.0/10.0,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,0.244705,Pembroke,1623,7458
804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,Django,,12.0/10.0,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,0.91579,Tibetan_mastiff,3591,12946
803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,Diogi,puppo,12.0/10.0,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,0.817066,miniature_pinscher,2579,9518
803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,,pupper,13.0/10.0,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,0.372776,Labrador_retriever,3872,10351
803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,Winston,,11.0/10.0,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,0.457086,Pembroke,2288,9514
802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,Marley,,12.0/10.0,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,0.944032,chow,1867,8557
802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,Winnie,,12.0/10.0,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,0.610171,golden_retriever,2349,8494
802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,Loki,puppo,12.0/10.0,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,0.482498,Eskimo_dog,2451,8627
801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,Ronnie,,12.0/10.0,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,0.327887,Staffordshire_bullterrier,1592,7349
801538201127157760,2016-11-23 21:29:33+00:00,Twitter for iPhone,Wallace,,12.0/10.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,0.550506,Pembroke,1948,7798
801167903437357056,2016-11-22 20:58:07+00:00,Twitter for iPhone,Milo,,13.0/10.0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,0.74022,cocker_spaniel,5492,23111
801115127852503040,2016-11-22 17:28:25+00:00,Twitter for iPhone,Bones,doggo,12.0/10.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,0.823356,dalmatian,1982,7663
800751577355128832,2016-11-21 17:23:47+00:00,Twitter for iPhone,Mauve,,12.0/10.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,0.771984,cocker_spaniel,2618,10068
800513324630806528,2016-11-21 01:37:04+00:00,Twitter for iPhone,Chef,,11.0/10.0,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,0.8289040000000001,Pembroke,2817,12461
800388270626521089,2016-11-20 17:20:08+00:00,Twitter for iPhone,Doc,floofer,12.0/10.0,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,0.35986,golden_retriever,2630,10577
800141422401830912,2016-11-20 00:59:15+00:00,Twitter for iPhone,Peaches,,13.0/10.0,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,0.938048,golden_retriever,2383,14479
799757965289017345,2016-11-18 23:35:32+00:00,Twitter for iPhone,Sobe,doggo,13.0/10.0,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,0.442534,Border_collie,1998,7946
799422933579902976,2016-11-18 01:24:14+00:00,Twitter for iPhone,Longfellow,,12.0/10.0,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,0.58363,miniature_pinscher,1793,7671
799297110730567681,2016-11-17 17:04:16+00:00,Twitter for iPhone,Jeffrey,,11.0/10.0,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,0.985028,malamute,2551,9363
799063482566066176,2016-11-17 01:35:54+00:00,Twitter for iPhone,Mister,,11.0/10.0,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,0.334436,Norfolk_terrier,2335,7676
798933969379225600,2016-11-16 17:01:16+00:00,Twitter for iPhone,Iroh,,12.0/10.0,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,0.703224,Siberian_husky,4143,12391
798925684722855936,2016-11-16 16:28:21+00:00,Twitter for iPhone,Shadow,,11.0/10.0,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,0.539463,West_Highland_white_terrier,1355,7145
798209839306514432,2016-11-14 17:03:50+00:00,Twitter for iPhone,Cooper,,13.0/10.0,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,0.524583,Pekinese,2418,9900
797971864723324932,2016-11-14 01:18:12+00:00,Twitter for iPhone,,pupper,12.0/10.0,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,0.489845,American_Staffordshire_terrier,2880,10922
797545162159308800,2016-11-12 21:02:38+00:00,Twitter for iPhone,Cassie,,12.0/10.0,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,0.954089,Pembroke,4604,13841
797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,Pancake,,12.0/10.0,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,0.767005,collie,6134,18875
796865951799083009,2016-11-11 00:03:42+00:00,Twitter for iPhone,Tyr,,12.0/10.0,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,0.8391290000000001,Cardigan,1825,7285
796759840936919040,2016-11-10 17:02:03+00:00,Twitter for iPhone,Romeo,,11.0/10.0,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,0.463996,American_Staffordshire_terrier,2820,11172
796484825502875648,2016-11-09 22:49:15+00:00,Twitter for iPhone,,doggo,12.0/10.0,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,0.116924,cocker_spaniel,1644,7166
796387464403357696,2016-11-09 16:22:22+00:00,Twitter for iPhone,Snicku,,12.0/10.0,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,0.461164,Pekinese,3877,10429
796149749086875649,2016-11-09 00:37:46+00:00,Twitter for iPhone,Ruby,,11.0/10.0,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,0.600276,golden_retriever,13322,30420
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,,,11.0/10.0,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,0.700182,Cardigan,2244,8615
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,Yogi,,12.0/10.0,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,0.973846,chow,2158,8001
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,Daisy,,13.0/10.0,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,0.893775,golden_retriever,3492,10238
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,,doggo,13.0/10.0,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,0.193082,golden_retriever,21886,46626
795400264262053889,2016-11-06 22:59:35+00:00,Twitter for iPhone,Brody,,12.0/10.0,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,0.925494,golden_retriever,2675,9476
794926597468000259,2016-11-05 15:37:24+00:00,Twitter for iPhone,Mack,,12.0/10.0,https://pbs.twimg.com/media/CwglhZVXgAAc3_w.jpg,1,0.0376618,toy_poodle,2153,9651
794332329137291264,2016-11-04 00:15:59+00:00,Twitter for iPhone,Nimbus,,12.0/10.0,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,0.988307,Samoyed,2532,9108
793962221541933056,2016-11-02 23:45:19+00:00,Twitter for iPhone,Maximus,,12.0/10.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,0.8616510000000001,Labrador_retriever,4557,15864
793845145112371200,2016-11-02 16:00:06+00:00,Twitter for iPhone,Clark,,13.0/10.0,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,0.7652770000000001,Old_English_sheepdog,1739,8743
793601777308463104,2016-11-01 23:53:02+00:00,Twitter for iPhone,Dobby,,12.0/10.0,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,0.538981,miniature_pinscher,1511,7556
793500921481273345,2016-11-01 17:12:16+00:00,Twitter for iPhone,Fiona,,12.0/10.0,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,0.3261219999999999,golden_retriever,2225,10086
793286476301799424,2016-11-01 03:00:09+00:00,Twitter for iPhone,Moreton,,13.0/10.0,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,0.2746369999999999,Afghan_hound,8571,23282
793271401113350145,2016-11-01 02:00:14+00:00,Twitter for iPhone,Dave,,12.0/10.0,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,0.2316949999999999,Siberian_husky,2239,8230
793256262322548741,2016-11-01 01:00:05+00:00,Twitter for iPhone,,,12.0/10.0,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,0.2076219999999999,basset,7771,18874
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,Tucker,,13.0/10.0,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,0.559308,golden_retriever,3064,9957
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,Juno,,11.0/10.0,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,0.456047,wire-haired_fox_terrier,2706,9262
793210959003287553,2016-10-31 22:00:04+00:00,Twitter for iPhone,Maude,,10.0/10.0,https://pbs.twimg.com/media/CwINKJeW8AYHVkn.jpg,1,0.0187590999999999,French_bulldog,2600,8452
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,Lily,puppo,12.0/10.0,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,0.654762,Labrador_retriever,5256,14409
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,Newt,,11.0/10.0,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,0.266824,Lakeland_terrier,1858,6544
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,Benji,,12.0/10.0,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,0.946224,golden_retriever,2620,8876
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,Nida,,11.0/10.0,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,0.193869,Italian_greyhound,1592,5835
793120401413079041,2016-10-31 16:00:13+00:00,Twitter for iPhone,Robin,,11.0/10.0,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,0.7249439999999999,Labrador_retriever,3669,11987
792883833364439040,2016-10-31 00:20:11+00:00,Twitter for iPhone,Bailey,,12.0/10.0,https://pbs.twimg.com/media/CwDjoH3WAAIniIs.jpg,3,8.31451e-05,standard_poodle,3991,10682
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,Monster,,12.0/10.0,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,0.912804,Yorkshire_terrier,1569,6981
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,BeBe,,12.0/10.0,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,0.746387,cocker_spaniel,4004,12678
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,Remus,,11.0/10.0,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,0.942856,komondor,1665,6758
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,,,13.0/10.0,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,0.705092,golden_retriever,2918,11117
791312159183634433,2016-10-26 16:14:55+00:00,Twitter for iPhone,Mabel,,12.0/10.0,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,0.892925,miniature_pinscher,2358,8301
790987426131050500,2016-10-25 18:44:32+00:00,Twitter for iPhone,Misty,,12.0/10.0,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,0.349195,cocker_spaniel,1981,9282
790946055508652032,2016-10-25 16:00:09+00:00,Twitter for iPhone,Betty,puppo,12.0/10.0,https://pbs.twimg.com/media/CvoBPWRWgAA4het.jpg,1,0.245773,golden_retriever,4372,15828
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,Mosby,,12.0/10.0,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,0.996541,Bernese_mountain_dog,1798,7780
790581949425475584,2016-10-24 15:53:19+00:00,Twitter for iPhone,Duke,,11.0/10.0,https://pbs.twimg.com/media/Cvi2FiKWgAAif1u.jpg,2,0.000152999,malinois,6622,19484
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,Maggie,,12.0/10.0,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,0.658808,Pembroke,1763,7408
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,Bruce,,11.0/10.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,0.427742,Labrador_retriever,2944,11866
789986466051088384,2016-10-23 00:27:05+00:00,Twitter for iPhone,Happy,,12.0/10.0,https://pbs.twimg.com/media/CvaYgDOWgAEfjls.jpg,1,0.0785304999999999,golden_retriever,2139,8783
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,Eli,,13.0/10.0,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,0.260702,chow,1638,7056
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,Brownie,,12.0/10.0,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,0.8788219999999999,Chesapeake_Bay_retriever,1787,6360
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,Rizzy,,12.0/10.0,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,0.363272,schipperke,3148,11056
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,Stella,,10.0/10.0,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,0.81286,malamute,2435,8629
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,Bo,,12.0/10.0,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,0.746135,Chihuahua,2600,9206
788908386943430656,2016-10-20 01:03:11+00:00,Twitter for iPhone,Lucy,,11.0/10.0,https://pbs.twimg.com/media/CvLD-mbWYAAFI8w.jpg,1,0.0340897,golden_retriever,11674,26000
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,Butter,,12.0/10.0,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,0.500509,cocker_spaniel,9629,25831
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,Dexter,,11.0/10.0,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,0.805238,golden_retriever,4908,14674
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,,,13.0/10.0,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,0.73548,Samoyed,1967,6873
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,Leo,,13.0/10.0,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,0.814145,chow,1196,5780
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,Frank,,11.0/10.0,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,0.362835,pug,2831,8128
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,Tonks,puppo,13.0/10.0,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,0.992339,German_shepherd,2577,9691
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,Moose,,11.0/10.0,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,0.900483,Chihuahua,2657,10301
787322443945877504,2016-10-15 16:01:13+00:00,Twitter for iPhone,Lincoln,,10.0/10.0,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,0.1057029999999999,golden_retriever,1621,7374
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,,,12.0/10.0,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,0.512034,Leonberg,2359,10027
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,Dale,,11.0/10.0,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,0.709512,Pembroke,2903,8957
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,Rizzo,doggo,13.0/10.0,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,0.929266,golden_retriever,3206,10256
785927819176054784,2016-10-11 19:39:28+00:00,Twitter for iPhone,Lucy,,12.0/10.0,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,0.00849262,toy_poodle,2974,10773
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,Rusty,,12.0/10.0,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,0.392108,Great_Pyrenees,1667,6324
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,Dallas,,11.0/10.0,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,0.4360229999999999,miniature_pinscher,1832,8558
785264754247995392,2016-10-09 23:44:41+00:00,Twitter for iPhone,Doc,,12.0/10.0,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,0.056137,chow,1513,6891
785170936622350336,2016-10-09 17:31:53+00:00,Twitter for iPhone,Hero,,11.0/10.0,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,0.0274944,Eskimo_dog,4481,11330
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,Rusty,,13.0/10.0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,0.0903414,chow,2999,9551
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,Frankie,,11.0/10.0,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,0.757764,malamute,2355,8472
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,Stormy,,12.0/10.0,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,0.744819,miniature_poodle,1181,5433
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,Mairi,,12.0/10.0,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,0.265659,Lakeland_terrier,1821,6952
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,Loomis,,12.0/10.0,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,0.314265,chow,2981,9835
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,Finn,,11.0/10.0,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,0.789,Chihuahua,2072,7946
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,Godi,,13.0/10.0,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,0.87713,Norwegian_elkhound,5073,15958
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,Dave,,12.0/10.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,0.593858,Cardigan,10838,27393
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,Earl,,11.0/10.0,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,0.240602,Chesapeake_Bay_retriever,2017,7709
782969140009107456,2016-10-03 15:42:44+00:00,Twitter for iPhone,Cali,,12.0/10.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,0.171393,golden_retriever,6864,22753
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,Deacon,doggo,11.0/10.0,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,0.560699,golden_retriever,1315,7054
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,Penny,,10.0/10.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,0.574557,Irish_setter,4995,16240
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,Timmy,,11.0/10.0,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,0.8408709999999999,malamute,1763,7369
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,,,5.0/10.0,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,0.438087,Pembroke,2510,9843
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,Oakley,,11.0/10.0,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,0.8877709999999999,Mexican_hairless,1922,7897
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,,,10.0/10.0,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,0.973841,Shetland_sheepdog,2572,9245
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,Dash,,10.0/10.0,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,0.488555,Chesapeake_Bay_retriever,1856,6781
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,Koda,,11.0/10.0,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,0.951963,Siberian_husky,1198,5175
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,Hercules,,12.0/10.0,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,0.995143,Saint_Bernard,3115,11401
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,,,12.0/10.0,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,0.628312,golden_retriever,1623,5935
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,Bear,,11.0/10.0,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,0.3824909999999999,Great_Dane,999,4980
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,,,11.0/10.0,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,0.144012,vizsla,2076,8185
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,Scout,,11.0/10.0,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,0.99383,golden_retriever,6480,17705
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,,,13.0/10.0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,0.721188,Chihuahua,4192,13845
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,Jay,,11.0/10.0,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,0.7153510000000001,cocker_spaniel,6631,18696
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,Mya,,11.0/10.0,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,0.351434,Staffordshire_bullterrier,1203,6444
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,Strider,,10.0/10.0,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,0.515699,German_shepherd,1384,5407
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,Penny,,11.0/10.0,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,0.786089,Airedale,940,4328
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,,,14.0/10.0,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,0.8483620000000001,Pembroke,3994,12832
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,Nala,,13.0/10.0,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,0.3452659999999999,collie,1018,5489
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,Stanley,,11.0/10.0,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,0.3220699999999999,Boston_bull,3054,9718
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,,pupper,12.0/10.0,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,0.717776,German_shepherd,2454,7966
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,Sophie,pupper,11.27/10.0,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,0.946718,clumber,1490,6181
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,Wesley,,3.0/10.0,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,0.123529,Afghan_hound,1511,5978
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,,,12.0/10.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,0.253442,cocker_spaniel,2715,10585
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,Derek,,12.0/10.0,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,0.999823,chow,2331,8197
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,Jeffrey,,12.0/10.0,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,0.988412,Chihuahua,3972,13268
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,Solomon,,12.0/10.0,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,0.51661,toy_poodle,1111,4597
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,Huck,pupper,11.0/10.0,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,0.8848389999999999,Labrador_retriever,2549,8220
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,,floofer,13.0/10.0,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,0.940326,Samoyed,14647,28019
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,O,,10.0/10.0,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,0.502228,Rottweiler,2328,9002
776088319444877312,2016-09-14 16:00:49+00:00,Twitter for iPhone,,,10.0/10.0,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,7.657020000000001e-05,pug,141,1713
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,Blue,,12.0/10.0,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,0.520022,chow,2454,11005
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,Finley,doggo,11.0/10.0,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,0.571229,beagle,2708,6925
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,Tucker,,13.0/10.0,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,0.316565,chow,4353,14587
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,Finley,,12.0/10.0,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,0.7199409999999999,toy_poodle,1650,8114
